epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, e_mae, e_rmse
    7,    60,         0.070837,           0.0364,         0.034437,         0.036606,         0.063885,           0.2588,          0.30149
    7,    61,          0.17851,         0.081181,          0.09733,         0.074475,         0.095406,          0.31994,          0.43016
    7,    62,         0.053654,         0.030298,         0.023356,         0.035475,         0.058285,          0.36864,          0.40939
    7,    63,            0.154,         0.048329,          0.10567,         0.053147,         0.073612,           0.2869,          0.43773
    7,    64,         0.028947,        0.0022242,         0.026723,        0.0093604,         0.015792,          0.21722,            0.225
    7,    65,         0.066227,         0.046249,         0.019978,         0.047186,         0.072011,          0.27862,          0.31944
    7,    66,         0.060481,         0.046493,         0.013988,         0.034137,           0.0722,          0.15066,          0.15841
    7,    67,         0.028668,         0.020983,        0.0076842,         0.030764,         0.048505,          0.13946,          0.16355
    7,    68,         0.012565,        0.0030967,        0.0094679,        0.0087409,         0.018634,          0.17234,          0.18852
    7,    69,         0.085879,         0.079792,        0.0060877,         0.059271,         0.094586,           0.1562,          0.18014
    7,    70,         0.048486,         0.028029,         0.020457,         0.033997,          0.05606,          0.25483,          0.35355
    7,    71,          0.04719,         0.026887,         0.020304,         0.034472,         0.054905,          0.23626,          0.26207
    7,    72,          0.20917,          0.18818,         0.020991,         0.099961,          0.14526,          0.24987,          0.33399
    7,    73,          0.26479,          0.20449,           0.0603,          0.07483,          0.15142,          0.39432,          0.64207
    7,    74,         0.030341,         0.020004,         0.010336,         0.032638,         0.047359,          0.18585,          0.21777
    7,    75,         0.071798,         0.054477,         0.017321,         0.054147,         0.078154,          0.23308,           0.2361
    7,    76,         0.047882,         0.041522,        0.0063599,          0.03924,         0.068232,          0.11797,          0.15787
    7,    77,         0.040855,         0.025756,         0.015099,         0.032586,         0.053738,          0.18213,          0.19276
    7,    78,         0.033264,         0.026166,        0.0070986,         0.028029,         0.054164,          0.09476,          0.11944
    7,    79,         0.019341,         0.010361,        0.0089794,         0.027463,         0.034084,          0.18012,          0.18654
    7,    80,         0.048946,         0.027614,         0.021332,         0.036707,         0.055643,          0.29957,          0.39125
    7,    81,          0.01255,         0.010655,        0.0018955,         0.020465,         0.034564,         0.041089,         0.058396
    7,    82,          0.12937,         0.043733,         0.085633,         0.042084,         0.070024,          0.41918,          0.46495
    7,    83,          0.24007,         0.042144,          0.19793,         0.037208,         0.068741,          0.37231,          0.59981
    7,    84,          0.12215,         0.081765,         0.040384,         0.070731,         0.095748,             0.32,          0.44996
    7,    85,         0.086557,         0.081076,        0.0054811,         0.060469,         0.095344,          0.12762,          0.14335
    7,    86,          0.26642,         0.042141,          0.22428,         0.051894,         0.068738,          0.43039,          0.63511
    7,    87,         0.029224,         0.017673,         0.011551,         0.025604,         0.044515,          0.17672,          0.21041
    7,    88,          0.45594,          0.37443,         0.081506,          0.13469,           0.2049,          0.25523,          0.38562
    7,    89,         0.016552,          0.00359,         0.012963,         0.010107,         0.020063,          0.22068,          0.26123
    7,    90,         0.072987,         0.057656,          0.01533,         0.044769,         0.080402,          0.23671,           0.2424
    7,    91,         0.034697,          0.02025,         0.014447,         0.032582,          0.04765,          0.22746,           0.2371
    7,    92,         0.095278,         0.050547,         0.044731,         0.053773,         0.075282,          0.27637,          0.30397
    7,    93,         0.093457,         0.085228,        0.0082287,         0.073583,         0.097755,          0.21498,           0.2233
    7,    94,         0.066901,         0.048266,         0.018635,         0.051486,         0.073564,          0.27776,          0.30569
    7,    95,         0.087518,          0.06902,         0.018499,          0.06098,          0.08797,          0.35488,          0.36434
    7,    96,         0.049965,         0.031395,          0.01857,          0.03828,          0.05933,          0.23351,          0.24895
    7,    97,         0.078462,          0.05283,         0.025632,         0.033157,         0.076964,          0.19603,          0.21444
    7,    98,         0.083173,         0.058983,          0.02419,         0.060198,         0.081322,           0.3291,           0.3747
    7,    99,         0.057141,         0.032984,         0.024157,         0.033011,         0.060814,          0.23087,          0.26992
    7,   100,         0.045033,         0.042019,        0.0030138,         0.054355,         0.068639,         0.098604,          0.13996
    7,   101,          0.21502,         0.024885,          0.19014,         0.026467,         0.052822,          0.72534,           1.1377
    7,   102,           0.1544,         0.054755,         0.099641,         0.044851,         0.078354,          0.54607,           0.8293
    7,   103,         0.024223,       0.00077906,         0.023444,        0.0065141,        0.0093461,          0.36504,          0.38162
    7,   104,         0.053955,         0.032449,         0.021506,         0.025724,         0.060318,          0.23927,          0.26544
    7,   105,          0.11218,         0.076835,         0.035341,         0.044884,         0.092816,          0.29811,          0.33594
    7,   106,         0.093342,         0.082823,         0.010519,         0.059939,         0.096365,          0.21448,          0.26415
    7,   107,         0.021112,         0.011401,        0.0097106,         0.019564,         0.035753,          0.11887,          0.13589
    7,   108,         0.022782,         0.016544,        0.0062371,         0.026675,          0.04307,          0.13695,          0.15538
    7,   109,         0.018122,        0.0082752,        0.0098464,         0.013837,          0.03046,          0.19536,          0.21218
    7,   110,         0.029957,         0.025325,        0.0046315,         0.031814,         0.053287,         0.074549,         0.091744
    7,   111,         0.048998,         0.022986,         0.026012,         0.034522,         0.050766,          0.14513,           0.2189
    7,   112,         0.010233,         0.006936,        0.0032968,         0.011502,         0.027887,           0.1343,          0.15237
    7,   113,         0.041845,         0.033448,        0.0083977,         0.025199,         0.061239,          0.11602,          0.13318
    7,   114,         0.064766,         0.063888,       0.00087806,           0.0537,         0.084636,         0.064905,         0.078613
    7,   115,         0.090542,         0.089103,        0.0014389,         0.063198,         0.099952,         0.073862,          0.10076
    7,   116,         0.037607,         0.036489,        0.0011176,         0.045936,         0.063963,          0.04061,          0.04701
    7,   117,         0.022898,         0.021099,        0.0017981,         0.028285,         0.048639,         0.084934,         0.097516
    7,   118,         0.070958,         0.065736,        0.0052219,         0.047575,         0.085852,          0.10083,          0.11405
    7,   119,         0.047506,         0.023861,         0.023645,         0.038679,         0.051724,          0.13319,          0.20785
    7,   120,         0.083407,         0.079389,        0.0040181,         0.071407,         0.094347,         0.092165,          0.10916
    7,   121,         0.066418,         0.061236,        0.0051824,         0.058938,          0.08286,          0.15951,          0.19022
    7,   122,         0.089808,         0.062887,         0.026921,         0.062261,          0.08397,          0.25761,          0.31218
    7,   123,         0.064559,         0.063408,        0.0011508,          0.06373,         0.084317,         0.084767,         0.090875
    7,   124,         0.027068,         0.017855,        0.0092127,         0.026896,         0.044743,          0.17022,           0.1808
    7,   125,         0.024672,         0.023484,        0.0011881,         0.028018,         0.051314,         0.078246,         0.085873
    7,   126,          0.10133,         0.056994,         0.044339,         0.054253,         0.079939,          0.37232,          0.56215
    7,   127,          0.02983,         0.022397,        0.0074323,         0.031367,         0.050112,          0.10688,          0.12423
    7,   128,         0.036682,         0.032828,        0.0038533,         0.037005,          0.06067,         0.069116,         0.083143
    7,   129,          0.01011,        0.0059178,         0.004192,         0.011053,         0.025759,         0.096792,          0.11028
    7,   130,         0.019356,         0.013468,        0.0058879,         0.021438,         0.038859,         0.088575,          0.10278
    7,   131,         0.046033,         0.040187,        0.0058468,         0.043346,         0.067125,          0.13933,          0.14227
    7,   132,         0.019278,         0.014691,        0.0045863,         0.027189,         0.040586,          0.12262,          0.13812
    7,   133,         0.021562,         0.020688,       0.00087445,         0.033806,         0.048162,         0.052502,         0.078581
    7,   134,         0.040389,         0.039477,       0.00091154,         0.051092,          0.06653,         0.042986,         0.045179
    7,   135,         0.014787,         0.011124,        0.0036628,         0.021018,         0.035317,         0.073945,         0.082331
    7,   136,         0.071415,          0.06202,        0.0093946,         0.058919,          0.08339,          0.20844,          0.22968
    7,   137,         0.029962,         0.026716,        0.0032457,         0.040026,         0.054731,         0.091358,           0.1034
    7,   138,         0.064717,         0.049425,         0.015292,         0.054834,         0.074442,          0.20881,          0.32273
    7,   139,          0.23939,         0.062115,          0.17728,         0.052821,         0.083453,          0.53691,          0.67656
    7,   140,         0.051874,         0.046832,        0.0050424,         0.053454,         0.072463,          0.11214,          0.14366
    7,   141,         0.027029,         0.021459,        0.0055701,         0.027126,         0.049052,          0.19125,          0.19992
    7,   142,         0.038444,          0.03808,       0.00036377,         0.051194,         0.065342,         0.030457,          0.04797
    7,   143,         0.047785,         0.039285,        0.0084996,         0.048728,         0.066368,          0.20735,          0.21028
    7,   144,         0.019671,         0.015587,        0.0040834,         0.027531,         0.041805,          0.16448,          0.17118
    7,   145,         0.057194,         0.048281,        0.0089126,         0.049995,         0.073576,          0.18315,          0.22368
    7,   146,         0.022891,         0.016898,        0.0059923,         0.021642,         0.043528,         0.098517,          0.10368
    7,   147,         0.039011,         0.035112,        0.0038991,         0.033091,         0.062745,          0.12763,          0.16659
    7,   148,        0.0088361,       0.00060145,        0.0082346,        0.0053129,        0.0082119,          0.14061,          0.14151
    7,   149,         0.030839,         0.028224,        0.0026146,         0.034062,         0.056255,          0.10809,          0.13427
    7,   150,          0.05286,         0.038007,         0.014853,         0.036635,          0.06528,          0.20691,          0.29996
    7,   151,          0.04748,         0.046832,       0.00064786,         0.056734,         0.072463,         0.040293,         0.040865
    7,   152,         0.025055,         0.023507,        0.0015481,         0.028856,         0.051338,         0.063333,         0.073111
    7,   153,         0.031884,         0.029564,        0.0023194,         0.032834,         0.057575,         0.051839,         0.064507
    7,   154,          0.05905,         0.053833,        0.0052174,         0.058794,         0.077691,          0.14766,          0.18639
    7,   155,         0.094287,         0.057636,         0.036651,         0.055939,         0.080388,          0.30897,          0.51212
    7,   156,         0.065105,         0.062863,        0.0022423,         0.058787,         0.083954,         0.082218,          0.10876
    7,   157,         0.016098,         0.013886,        0.0022122,         0.031306,         0.039458,          0.10749,           0.1234
    7,   158,         0.048804,         0.033294,          0.01551,          0.04144,         0.061098,          0.14988,          0.17627
    7,   159,         0.048868,          0.03924,        0.0096279,         0.040864,          0.06633,          0.11198,          0.14301
    7,   160,         0.017704,         0.015903,        0.0018008,         0.022572,         0.042227,         0.069793,         0.088304
    7,   161,           86.465,         0.031504,           86.434,         0.042686,         0.059433,           6.2802,           12.452
    7,   162,           1.3048,           1.2301,         0.074698,          0.14131,          0.37138,          0.36328,          0.38735
    7,   163,          0.17842,          0.11108,          0.06734,          0.06783,           0.1116,          0.49584,           0.5413
    7,   164,          0.17519,         0.034878,          0.14031,         0.040496,         0.062534,          0.56666,          0.56901
    7,   165,          0.26296,         0.029216,          0.23374,         0.033424,         0.057234,          0.79053,          0.82371
    7,   166,          0.24754,         0.012732,          0.23481,         0.019064,         0.037783,           1.0576,           1.1822
    7,   167,          0.24256,         0.038142,          0.20442,         0.039366,         0.065395,          0.83152,          0.98547
    7,   168,          0.32269,         0.024828,          0.29786,         0.032823,         0.052762,          0.94033,           1.0405
    7,   169,          0.38628,         0.076975,           0.3093,         0.047535,         0.092901,           1.1188,           1.1974
    7,   170,           0.3482,          0.01518,          0.33302,         0.021378,         0.041255,          0.77012,          0.77293
    7,   171,           0.3178,        0.0004865,          0.31731,        0.0040073,        0.0073856,          0.94862,           1.0115
    7,   172,          0.26814,         0.031931,          0.23621,         0.028438,         0.059835,           1.1035,           1.1435
    7,   173,          0.21261,         0.034401,          0.17821,         0.030106,         0.062106,          0.78911,          0.82661
    7,   174,          0.14303,         0.021573,          0.12145,         0.026699,         0.049181,          0.57148,          0.60816
    7,   175,          0.10739,         0.079231,         0.028159,         0.072251,         0.094253,          0.16247,          0.22481
    7,   176,         0.093375,         0.022923,         0.070452,           0.0341,         0.050697,          0.35121,          0.35551
    7,   177,         0.063876,         0.014873,         0.049003,         0.023328,         0.040836,          0.54821,          0.59299
    7,   178,         0.044239,        0.0080904,         0.036149,         0.016703,         0.030118,          0.36666,          0.38213
    7,   179,          0.40659,          0.37623,         0.030361,         0.091522,          0.20539,          0.36709,          0.37701
    7,   180,         0.039265,         0.031815,        0.0074503,         0.038349,         0.059726,          0.15994,          0.20337
    7,   181,          0.03663,         0.032741,        0.0038884,         0.044497,         0.060589,         0.093776,          0.12074
    7,   182,        0.0083682,        0.0047461,        0.0036221,         0.015788,         0.023068,          0.11122,          0.11275
    7,   183,          0.18774,       0.00035143,          0.18739,        0.0052259,        0.0062772,           0.3136,          0.58014
    7,   184,         0.055653,         0.018159,         0.037493,         0.024577,         0.045123,          0.27277,          0.29036
    7,   185,          0.11251,         0.070524,          0.04199,         0.066396,         0.088923,          0.41842,          0.42334
    7,   186,          0.15354,          0.11118,         0.042364,          0.06621,          0.11165,          0.33874,          0.45097
    7,   187,           0.4169,          0.18736,          0.22954,          0.10825,          0.14494,           0.9455,          0.98762
    7,   188,          0.27148,          0.10803,          0.16345,         0.064552,          0.11006,          0.49647,          0.56065
    7,   189,         0.094932,         0.071376,         0.023556,         0.068845,         0.089458,          0.30136,          0.38282
    7,   190,          0.15289,         0.049209,          0.10368,         0.051333,         0.074279,          0.53546,          0.79417
    7,   191,         0.011019,        0.0081609,        0.0028582,         0.021298,         0.030249,         0.088195,          0.13065
    7,   192,          0.17953,         0.037476,          0.14206,          0.03614,         0.064822,          0.33024,          0.50578
    7,   193,         0.020272,         0.014408,        0.0058641,         0.017029,         0.040192,          0.13106,          0.14795
    7,   194,         0.021013,         0.014272,        0.0067408,         0.028707,         0.040003,          0.12496,          0.13145
    7,   195,         0.080205,         0.079341,       0.00086428,         0.055833,         0.094318,         0.055193,          0.06462
    7,   196,         0.033911,         0.024617,        0.0092942,         0.033231,         0.052537,          0.17888,          0.20114
    7,   197,         0.016458,        0.0058874,         0.010571,         0.017409,         0.025692,          0.16796,          0.18736
    7,   198,          0.05969,         0.056584,        0.0031063,         0.060934,         0.079651,          0.10077,          0.14641
    7,   199,          0.01532,        0.0038198,         0.011501,         0.012932,         0.020695,          0.13135,          0.14364
    7,   200,         0.037933,         0.019371,         0.018561,           0.0262,         0.046604,          0.27273,          0.29352
    7,   201,         0.026682,        0.0052729,         0.021409,        0.0099893,         0.024315,          0.29624,          0.32913
    7,   202,         0.021573,        0.0070235,          0.01455,         0.017596,         0.028062,          0.27183,          0.28302
    7,   203,         0.028047,         0.020708,         0.007339,         0.035397,         0.048186,           0.1325,          0.15115
    7,   204,         0.058754,          0.04527,         0.013484,         0.039103,         0.071245,          0.14237,          0.16121
    7,   205,          0.02223,         0.012666,        0.0095638,         0.026763,         0.037685,          0.16056,          0.19333
    7,   206,         0.093278,         0.055852,         0.037426,          0.05403,         0.079134,          0.34233,          0.45444
    7,   207,          0.42247,          0.39608,         0.026388,         0.088318,          0.21074,          0.20463,          0.22428
    7,   208,         0.043687,         0.038673,        0.0050144,         0.048371,         0.065849,         0.089561,          0.11141
    7,   209,         0.037371,         0.019723,         0.017648,          0.03219,         0.047025,          0.15399,            0.183
    7,   210,           1.2239,        0.0004281,           1.2235,        0.0043489,        0.0069282,          0.96474,           1.4983
    7,   211,          0.13034,          0.10316,         0.027184,         0.066557,          0.10755,          0.37808,          0.44167
    7,   212,         0.088835,         0.086265,        0.0025699,         0.076945,         0.098347,          0.10479,           0.1085
    7,   213,         0.035719,         0.025645,         0.010073,         0.026702,         0.053623,          0.21499,          0.26886
    7,   214,         0.030259,          0.01833,         0.011929,         0.032698,         0.045335,          0.20632,          0.22504
    7,   215,         0.048565,         0.040543,        0.0080226,         0.048421,         0.067422,         0.098206,          0.12133
    7,   216,         0.077428,         0.037836,         0.039592,         0.035361,         0.065133,          0.33184,          0.36825
    7,   217,         0.092019,         0.088726,        0.0032935,         0.070308,          0.09974,         0.069551,         0.079648
    7,   218,          0.02867,          0.01863,         0.010041,         0.026852,         0.045703,          0.19317,          0.21776
    7,   219,         0.052508,         0.036194,         0.016315,         0.035582,         0.063703,          0.29546,          0.34215
    7,   220,         0.038572,         0.030982,        0.0075905,         0.039719,         0.058938,          0.11084,          0.12319
    7,   221,         0.033605,         0.024489,        0.0091157,          0.02824,           0.0524,          0.14614,          0.18606
    7,   222,         0.062405,         0.032193,         0.030212,         0.033653,          0.06008,          0.19278,          0.23608
    7,   223,          0.46508,         0.049471,          0.41561,          0.04517,         0.074477,           1.0603,           1.6955
    7,   224,         0.028842,          0.02208,        0.0067624,         0.033372,         0.049756,          0.18028,          0.22029
    7,   225,         0.058731,          0.05474,        0.0039909,         0.058495,         0.078343,          0.11625,          0.13694
    7,   226,          0.03247,         0.023666,        0.0088045,         0.042054,         0.051512,           0.1662,          0.16881
    7,   227,          0.13522,          0.07644,         0.058778,         0.046065,         0.092578,          0.44714,          0.64856
    7,   228,         0.073882,         0.025144,         0.048737,         0.037222,         0.053097,          0.25563,          0.30776
    7,   229,         0.040336,         0.029187,         0.011149,         0.038671,         0.057206,          0.21733,          0.22997
    7,   230,         0.041342,         0.037557,        0.0037856,         0.044445,         0.064892,          0.12654,          0.16376
    7,   231,         0.043472,         0.041054,        0.0024178,         0.053693,         0.067846,         0.065859,         0.065859
    8,     1,          0.03009,          0.02554,        0.0045504,          0.02846,         0.053513,          0.10675,          0.11259
    8,     2,         0.058123,         0.046872,         0.011251,         0.047974,         0.072494,          0.28004,          0.28414
    8,     3,         0.043355,          0.03489,        0.0084652,         0.040477,         0.062545,          0.13819,          0.14924
    8,     4,         0.016457,       4.0147e-05,         0.016417,        0.0017639,        0.0021216,           0.2056,          0.21002
    8,     5,         0.022394,        0.0091979,         0.013197,         0.014094,         0.032114,          0.28692,          0.30773
    8,     6,         0.046621,         0.034948,         0.011673,         0.037122,         0.062597,          0.24145,          0.28765
    8,     7,         0.022669,         0.017395,        0.0052732,         0.023942,         0.044164,           0.1232,          0.16525
    8,     8,         0.025867,         0.020837,        0.0050305,         0.029075,         0.048335,          0.11988,          0.13127
    8,     9,         0.059104,         0.019941,         0.039164,         0.030482,         0.047284,          0.20222,          0.26506
    8,    10,          0.17403,         0.039093,          0.13494,         0.048144,         0.066206,          0.37446,          0.51781
    8,    11,          0.09021,         0.062624,         0.027586,         0.056118,         0.083794,          0.24153,          0.44038
    8,    12,         0.091396,          0.02906,         0.062336,         0.041282,         0.057081,          0.18153,          0.33486
    8,    13,          0.15026,          0.01083,          0.13943,          0.01583,         0.034846,          0.34798,          0.51371
    8,    14,         0.011729,        0.0015883,         0.010141,        0.0071677,         0.013345,          0.18861,          0.25556
    8,    15,         0.024642,         0.019725,        0.0049164,         0.024731,         0.047028,          0.15003,          0.16685
    8,    16,           84.919,           1.2401,           83.679,          0.16463,          0.37289,           6.3889,           12.252
    8,    17,          0.06215,        0.0093108,         0.052839,         0.022755,          0.03231,          0.51957,          0.52845
    8,    18,          0.11549,         0.010466,          0.10502,         0.021216,         0.034256,          0.64629,          0.67765
    8,    19,          0.23671,         0.048198,          0.18851,         0.034624,         0.073513,          0.98571,           1.0331
    8,    20,          0.24559,          0.06188,          0.18371,          0.05874,         0.083296,          0.95034,           1.0156
    8,    21,          0.37563,        0.0010042,          0.37463,        0.0053254,         0.010611,           1.2276,           1.2926
    8,    22,          0.18574,          0.10283,         0.082915,         0.084551,          0.10738,          0.67614,          0.76981
    8,    23,          0.35522,         0.011077,          0.34414,         0.024231,         0.035241,            1.157,           1.2104
    8,    24,           0.2684,         0.010257,          0.25815,         0.022521,         0.033912,           1.0357,           1.1468
    8,    25,          0.21876,         0.039008,          0.17975,          0.04715,         0.066133,           0.8356,           0.9101
    8,    26,           0.2787,         0.016509,          0.26219,         0.014917,         0.043023,          0.86423,          0.95124
    8,    27,          0.18109,         0.075383,          0.10571,         0.069426,         0.091935,          0.52446,          0.53772
    8,    28,           0.6755,          0.52272,          0.15278,          0.11201,          0.24209,          0.82553,          0.89601
    8,    29,          0.12278,         0.024949,         0.097835,         0.032345,          0.05289,          0.57877,          0.61898
    8,    30,         0.098564,         0.056785,          0.04178,         0.053762,         0.079792,          0.50946,          0.54754
    8,    31,          0.17815,          0.10706,         0.071094,         0.072038,          0.10956,          0.37114,          0.38487
    8,    32,          0.33334,          0.10133,          0.23201,         0.077144,          0.10659,          0.48244,          0.64754
    8,    33,          0.15047,         0.085089,         0.065379,         0.066474,         0.097675,          0.32853,          0.37352
    8,    34,         0.055454,         0.053111,        0.0023429,         0.058067,         0.077168,         0.097316,          0.11755
    8,    35,          0.10325,         0.062347,         0.040906,         0.039277,         0.083609,          0.31479,          0.36104
    8,    36,           0.1396,         0.052059,         0.087539,          0.06238,           0.0764,          0.36419,           0.4273
    8,    37,          0.33671,          0.13971,            0.197,         0.083241,          0.12516,          0.42079,           0.5966
    8,    38,         0.013599,        0.0080906,        0.0055081,         0.021399,         0.030119,         0.095978,          0.10633
    8,    39,           0.1096,         0.082223,          0.02738,         0.074308,         0.096016,          0.33055,          0.43446
    8,    40,          0.21273,          0.20074,         0.011994,          0.10494,          0.15002,          0.13508,          0.15481
    8,    41,         0.043079,         0.033949,          0.00913,         0.047504,         0.061697,          0.14797,           0.1578
    8,    42,          0.03708,         0.033383,        0.0036976,         0.039496,          0.06118,         0.095646,          0.13991
    8,    43,         0.017043,         0.010433,        0.0066098,         0.022601,         0.034202,         0.071687,          0.10894
    8,    44,          0.11357,         0.047669,         0.065901,         0.051889,         0.073108,           0.4169,          0.56458
    8,    45,          0.05878,         0.052647,        0.0061326,         0.055795,         0.076831,          0.20329,          0.20978
    8,    46,         0.098502,         0.087917,         0.010585,          0.07761,         0.099285,          0.21709,          0.27116
    8,    47,        0.0088572,        0.0060121,         0.002845,         0.015112,         0.025963,         0.094477,          0.12235
    8,    48,         0.038296,         0.033972,        0.0043243,          0.03405,         0.061717,          0.12859,           0.1362
    8,    49,         0.066856,         0.051492,         0.015363,         0.059322,         0.075983,          0.26441,          0.33199
    8,    50,         0.057352,         0.047986,        0.0093657,         0.051922,          0.07335,          0.21718,          0.22619
    8,    51,         0.057678,          0.05631,         0.001368,         0.062517,         0.079458,         0.078127,          0.08974
    8,    52,         0.021751,         0.015238,        0.0065137,          0.02421,         0.041334,         0.093103,           0.1081
    8,    53,          0.02143,         0.017066,        0.0043636,         0.024874,         0.043743,         0.079414,         0.094712
    8,    54,          0.10698,          0.05448,         0.052498,         0.049939,         0.078156,          0.34048,          0.46046
    8,    55,         0.012388,        0.0075805,        0.0048075,         0.015856,         0.029154,          0.10596,          0.13087
    8,    56,          0.04003,          0.03612,        0.0039099,         0.042144,         0.063639,         0.073405,         0.092867
    8,    57,         0.062884,         0.024508,         0.038376,         0.033882,          0.05242,          0.32896,           0.4956
    8,    58,         0.049246,         0.042761,        0.0064853,          0.04874,         0.069242,          0.18405,          0.20893
    8,    59,         0.086073,         0.076806,        0.0092667,         0.056634,         0.092799,          0.20351,          0.21314
    8,    60,         0.025916,         0.015737,         0.010179,         0.024395,         0.042006,          0.23904,          0.26775
    8,    61,         0.019185,         0.012942,        0.0062428,         0.019655,         0.038093,         0.099431,          0.11436
    8,    62,         0.049987,         0.034137,         0.015849,         0.041808,         0.061867,          0.15499,          0.16992
    8,    63,         0.082696,         0.069545,         0.013151,         0.068335,         0.088303,          0.12089,          0.16185
    8,    64,         0.041926,         0.035992,        0.0059341,         0.047636,         0.063525,          0.11866,           0.1212
    8,    65,         0.049794,         0.043723,        0.0060704,         0.029783,         0.070017,         0.093265,          0.10436
    8,    66,        0.0083347,        0.0012438,        0.0070909,        0.0078448,         0.011809,          0.10306,          0.11339
    8,    67,         0.012772,          0.01107,        0.0017026,         0.026768,          0.03523,         0.067827,         0.077005
    8,    68,           0.0126,        0.0088222,        0.0037774,         0.015484,         0.031451,          0.10014,          0.12815
    8,    69,         0.013102,        0.0099143,        0.0031878,         0.017481,         0.033341,         0.091235,          0.11785
    8,    70,         0.058988,         0.051465,         0.007523,         0.059325,         0.075963,          0.15521,          0.23189
    8,    71,        0.0063948,        0.0046717,        0.0017231,         0.011765,         0.022887,         0.069597,         0.084334
    8,    72,         0.077798,         0.055785,         0.022013,         0.058433,         0.079087,          0.25867,           0.3909
    8,    73,          0.18108,          0.17274,        0.0083412,          0.08563,          0.13917,          0.17187,          0.21206
    8,    74,         0.067246,         0.046417,         0.020829,         0.039589,         0.072141,          0.22471,          0.37694
    8,    75,         0.027451,         0.026565,       0.00088563,         0.036523,         0.054576,         0.059642,         0.069032
    8,    76,          0.10841,         0.029029,         0.079376,         0.040007,         0.057051,          0.44008,          0.75346
    8,    77,          0.15015,          0.12995,         0.020198,         0.096502,          0.12071,          0.26881,           0.3807
    8,    78,         0.093011,         0.089993,        0.0030175,         0.066638,          0.10045,         0.099827,          0.12843
    8,    79,         0.036105,         0.031625,        0.0044801,         0.043676,         0.059547,          0.15885,          0.17526
    8,    80,          0.03054,           0.0258,        0.0047395,         0.033958,         0.053785,          0.11292,          0.11735
    8,    81,         0.015555,        0.0099206,        0.0056345,         0.017615,         0.033351,           0.1472,           0.1836
    8,    82,          0.43832,          0.05231,          0.38601,         0.051502,         0.076584,          0.96575,           1.6623
    8,    83,         0.058902,         0.056991,        0.0019109,         0.057905,         0.079937,           0.0648,          0.07165
    8,    84,          0.04414,         0.039535,        0.0046049,         0.051859,         0.066579,         0.073568,         0.099168
    8,    85,        0.0084167,       0.00024639,        0.0081703,        0.0036428,         0.005256,          0.11759,          0.12327
    8,    86,         0.080619,          0.07473,        0.0058886,         0.061811,         0.091537,          0.11521,          0.13726
    8,    87,         0.019342,          0.01127,        0.0080719,         0.020261,         0.035547,          0.21274,          0.23943
    8,    88,         0.009157,        0.0022371,        0.0069198,        0.0096776,         0.015838,          0.13623,          0.17342
    8,    89,         0.026839,         0.025362,        0.0014771,         0.034899,         0.053325,         0.072463,         0.099675
    8,    90,         0.038221,         0.033859,        0.0043617,         0.038905,         0.061614,          0.11287,          0.12173
    8,    91,         0.019148,         0.015157,        0.0039916,         0.025911,         0.041224,          0.12868,          0.15113
    8,    92,         0.062927,         0.060575,        0.0023516,         0.064201,         0.082412,         0.063914,         0.074708
    8,    93,          0.08615,          0.08199,        0.0041597,         0.068449,          0.09588,          0.12857,          0.17277
    8,    94,        0.0041731,         0.002314,        0.0018591,         0.012206,         0.016107,          0.07045,         0.079619
    8,    95,         0.020511,         0.019597,       0.00091431,         0.028874,         0.046874,          0.03596,         0.040537
    8,    96,        0.0086885,        0.0071202,        0.0015683,         0.016248,         0.028255,         0.088444,          0.10189
    8,    97,        0.0032023,        0.0023283,       0.00087397,         0.011052,         0.016157,         0.040882,          0.04543
    8,    98,        0.0012406,       0.00063946,       0.00060112,        0.0052924,        0.0084674,         0.031349,         0.036257
    8,    99,         0.034307,         0.032666,        0.0016415,         0.040685,         0.060519,         0.052446,         0.054267
    8,   100,         0.036522,         0.033382,        0.0031397,          0.03281,         0.061179,         0.078184,          0.08733
    8,   101,          0.01711,          0.01592,          0.00119,         0.020487,         0.042249,         0.041676,         0.048932
    8,   102,         0.050202,         0.044855,        0.0053476,         0.053731,         0.070917,          0.15561,           0.1754
    8,   103,         0.073157,         0.048279,         0.024878,         0.038443,         0.073574,          0.23498,           0.4215
    8,   104,         0.046556,         0.040978,        0.0055777,         0.051329,         0.067783,          0.11198,          0.20005
    8,   105,         0.049583,         0.048991,       0.00059176,         0.047935,         0.074115,         0.029113,         0.036565
    8,   106,         0.046656,         0.045377,        0.0012791,          0.05148,         0.071328,         0.050924,         0.055601
    8,   107,         0.026551,         0.026055,       0.00049623,         0.039374,         0.054049,         0.037402,         0.050883
    8,   108,         0.013798,         0.010974,        0.0028237,         0.024702,         0.035077,          0.10523,          0.11797
    8,   109,         0.028371,         0.021345,        0.0070259,         0.032388,         0.048921,         0.093142,          0.11316
    8,   110,         0.025907,         0.024056,        0.0018516,         0.038842,         0.051934,         0.082616,          0.11137
    8,   111,         0.023619,         0.021854,        0.0017647,         0.032223,         0.049501,         0.053346,         0.056266
    8,   112,         0.029663,         0.026967,        0.0026967,         0.029612,         0.054987,         0.072215,         0.075801
    8,   113,         0.011793,        0.0093812,        0.0024113,         0.021498,         0.032432,          0.11647,          0.12635
    8,   114,         0.014122,        0.0096019,        0.0045197,          0.02055,         0.032811,         0.086296,         0.090046
